,Sex,Height,Weight,whr
88,Male,68.2444617923064,174.10969379062,2.551264809157722
89,Male,72.3168251228452,197.36858924933497,2.729220882057022
90,Male,71.81542044953079,201.620666747742,2.8074843186281075
91,Male,65.2370495188386,181.011973240364,2.774680562279152
92,Male,70.6405300907292,182.12248597866002,2.5781585407802825
93,Male,64.731925597255,177.549263423371,2.742839206237055
94,Male,67.1035511824075,164.974580682475,2.45850745266856
95,Male,65.1174848880457,165.717112190107,2.5448942396196483
96,Male,71.7012340230177,193.09416354306302,2.693038218576203
97,Male,66.8328782059274,180.683886970857,2.703517966323829
98,Male,66.4712752615182,172.773722928412,2.5992238338841505
99,Male,69.41152622060389,177.470616229738,2.556788848954285
100,Male,70.0521774745245,200.81873731325402,2.8667022861107307
101,Male,66.7436046519631,167.73977534430202,2.513196226349881
102,Male,66.2743291154144,154.395624779233,2.3296444768284035
103,Male,68.328447992915,177.984728603887,2.6048407922618453
104,Male,70.0758881952341,183.93885695678,2.6248523093181397
105,Male,68.73298814873439,179.2047820686,2.607260165683627
106,Male,67.55605126187601,158.567987385418,2.3472062742498228
107,Male,66.2536325347937,166.50353164294202,2.513123058656462
108,Male,69.1822026805756,171.98367761195598,2.4859526142298463
109,Male,67.6091049416397,174.36418237859,2.579004448130196
110,Male,69.2927380218867,187.745351863374,2.7094520612545723
111,Male,68.1906840077038,201.48796238061,2.954772566262087
112,Male,71.6070857988906,204.92701213680303,2.8618258912580683
113,Male,69.1968575103315,178.685546470181,2.5822783418091233
114,Male,67.2619609790619,164.014427741951,2.438442551400001
115,Male,73.6851933999998,223.27000441237098,3.0300524991547566
116,Male,69.5372150072948,202.95830626983502,2.9187005296163164
117,Male,68.3115598414683,189.391785609949,2.7724705166954684
118,Male,67.7389634664393,178.170555578466,2.630252168926959
119,Male,71.70576260110009,223.299335239803,3.1141058562060007
120,Male,63.63226460378671,167.028706658323,2.624905897948872
121,Male,68.7211984556865,180.46868201187002,2.6260991668857705
122,Male,66.9493416501869,164.439145622362,2.456172705649047
123,Male,62.7069897353164,149.96961842104201,2.3915933304095374
124,Male,72.2584089235993,192.910266551722,2.6697275711632544
125,Male,70.90865306266758,201.883998700574,2.8470996131057964
126,Male,67.609843601682,179.868025984495,2.660382222508502
127,Male,70.8015589556942,196.467724673936,2.7749067615429266
128,Male,69.3047690450735,187.551649491386,2.706186775825033
129,Male,66.2428983411553,171.69315968571001,2.5918726985869327
130,Male,67.4921929772739,191.69960478432802,2.840322655523691
131,Male,65.8062482913584,165.850647784905,2.520287238539996
132,Male,71.4437056615428,185.662741323862,2.5987277620147555
133,Male,68.4644058223141,178.281800729884,2.604007127332403
134,Male,63.98792460498,150.97905125013398,2.3594928602885754
135,Male,71.00189768584559,209.92932343050398,2.9566720083927267
136,Male,68.1397241925525,174.157804341493,2.5558924167252206
137,Male,68.395400248121,179.87897710233398,2.6299864676539517
138,Male,68.0962197450165,167.747141247633,2.4633840450432536
139,Male,68.14059035592089,183.044660372103,2.6862793441618287
140,Male,68.8600903087433,169.556820782151,2.4623380541895985
141,Male,66.1488525422307,173.431672660432,2.6218394725699876
142,Male,66.2060320529589,180.88955460941798,2.732221657155386
143,Male,67.4321202146878,183.508932854723,2.7213875564119046
144,Male,69.47110603124699,205.977910165675,2.964943584934857
145,Male,70.5158596943462,183.759845192649,2.6059363948644085
146,Male,71.3383760399558,201.95449546666802,2.8309376618491515
147,Male,71.00194476735379,216.120094736912,3.0438616216084626
148,Male,66.202347706273,159.390323744187,2.407623434313402
149,Male,72.5433070453887,210.336424661861,2.8994601049860917
150,Male,67.4793517580411,178.618350159953,2.647007499426195
151,Male,65.3504105558103,146.739797635802,2.245430386554096
152,Male,70.8440624208882,195.937014974314,2.765750696370885
153,Male,69.9384752593112,170.175853813004,2.433222245438469
154,Male,64.7398154829922,169.65405412118798,2.6205520181897617
155,Male,69.3084028803936,198.378693643572,2.86226035226806
156,Male,68.8384628598724,179.907716915983,2.6134766733853896
157,Male,61.9373232676829,147.263686501559,2.3776243262097334
158,Male,68.5933355351181,176.984251121287,2.5801960167205373
159,Male,65.2185755780772,185.467788373205,2.8437877817673276
160,Male,64.3336481069845,177.49380233889,2.7589575216335365
161,Male,68.7489067017398,169.82747741962498,2.4702571366902513
162,Male,72.4896554004081,198.581698249799,2.7394487827663343
163,Male,67.2339309182551,203.350339274846,3.0245195617386265
164,Male,67.263604843261,193.217672687431,2.8725441215598044
165,Male,65.11850428317351,178.134945178843,2.7355503192181385
166,Male,66.2628200381632,162.77958340469,2.4565749437005433
167,Male,67.70167965962729,159.286510598869,2.3527704393700106
168,Male,65.530695966695,172.114311951227,2.626468549009483
169,Male,69.8689698092041,201.837042594883,2.8887937398540866
170,Male,68.481875364733,170.352329550626,2.4875535116895255
171,Male,72.2139633457195,205.38976070863097,2.844183468027385
172,Male,68.1795326940723,169.787768075943,2.4903040746523746
173,Male,71.9812065428705,200.437310528735,2.7845783664290034
174,Male,66.0651367327304,178.58895403720402,2.703225375279158
175,Male,66.6561641698185,168.014029738329,2.5206075361654956
176,Male,67.5994241952902,177.76642583994598,2.6297032549625086
177,Male,68.245944093831,193.27762399954202,2.8320748810186522
178,Male,64.808621440717,162.379540639612,2.5055237564055726
179,Male,67.4922182698406,183.383824391458,2.7171106401966405
180,Male,68.18073070686539,181.056095285359,2.6555317522745137
181,Male,69.553384902902,210.871798957101,3.0317977946218218
182,Male,66.4022496683603,165.568499073011,2.493417013729611
183,Male,66.5921571146877,196.14844984622897,2.945518786970877
184,Male,71.93588658284821,202.04642515191898,2.8087013971701467
185,Male,68.2870417278818,170.413602496365,2.4955481769945327
186,Male,69.95545119516379,201.948085296608,2.886809846071999
187,Male,71.8511291454027,193.386984552842,2.6914954135444593
188,Male,65.75549864067371,179.855689615225,2.7352190057604324
189,Male,67.03185207898281,156.489934998191,2.334560811683986
190,Male,76.7098348578592,235.03541882002202,3.063954175569989
191,Male,72.57112137129579,230.560534959742,3.1770286941016748
192,Male,69.72880489736711,203.895654986365,2.924123757555809
193,Male,72.799224004586,218.21639663901402,2.9975099271012486
194,Male,72.5393540719418,222.667177921523,3.0696051925233587
195,Male,72.2947433844169,208.474865890573,2.88367945069032
196,Male,67.2533248158638,180.779780013772,2.6880422716458687
197,Male,75.9444603760016,231.92474850911,3.0538731509954617
198,Male,66.3162319187446,170.59385810445698,2.572429903940875
199,Male,71.15605349004359,188.27145628834703,2.645895142493964
200,Male,71.1922022869477,196.061529163376,2.75397477343276
201,Male,72.1975120071642,214.603584170431,2.97245124110559
202,Male,75.1408214339315,224.12427132956,2.982723199620915
203,Male,64.4115293597211,158.57939732338698,2.4619722416116474
204,Male,64.7344243580774,166.501114745286,2.5720644988559385
205,Male,63.4145871379546,160.140615622405,2.5252961952433557
206,Male,67.8486652335686,176.17263425458302,2.596552690434069
207,Male,65.9317848288,174.48529466645098,2.646451861109532
208,Male,70.96655043634259,193.906498798923,2.7323647212197284
209,Male,67.5807472772935,186.991606706801,2.7669360615316614
210,Male,68.589270437901,173.595796099507,2.530946822895226
211,Male,70.3247534441504,193.34656030399103,2.7493386159901787
212,Male,72.3944804051075,208.436509038226,2.879176808395473
213,Male,70.82085671452559,206.032977800797,2.9092132933565455
214,Male,65.9033012610258,172.57523095707,2.618612841161697
215,Male,74.7953750218274,232.63540284736,3.1102912817733777
216,Male,67.6809190342573,177.24014549543998,2.6187609155503386
217,Male,67.1559627687305,175.646690214202,2.6155040144251718
218,Male,71.7748412248401,212.626102288605,2.962404355901502
219,Male,64.66523194496641,166.969204009677,2.582055286707651
220,Male,68.1227683623759,196.41441527512401,2.8832418293735023
221,Male,66.786927239528,165.431242225646,2.477000351166555
222,Male,66.805849836748,176.56581855768903,2.6429694254194667
223,Male,67.8860137980274,174.65203471581,2.5727248507392098
224,Male,69.1735769192432,195.237529301091,2.822429285809831
225,Male,70.2249233263794,205.684438396274,2.9289378849205576
226,Male,64.8557991775539,158.34144236048002,2.4414384583712105
227,Male,67.8210932715426,169.08100827388398,2.493044569436771
228,Male,63.44024746708649,135.655875865835,2.13832513714917
229,Male,71.8484348479039,218.15746945070597,3.036356601400211
230,Male,66.72807364708629,155.899541329016,2.3363411051477794
231,Male,71.9683056520603,201.528177430467,2.800235125789677
232,Male,76.0213474760963,235.926060648678,3.1034185591469714
233,Male,71.4761012826014,195.392617577504,2.733677607917685
234,Male,67.3698086448686,176.636163567362,2.621889049714793
235,Male,70.55524375954991,198.460248600108,2.812834851459863
236,Male,69.8671012814472,185.716910023673,2.6581453447674237
237,Male,67.94757004216251,177.347779818472,2.610068023159989
238,Male,74.104558863713,215.759703523821,2.9115577615221824
239,Male,69.167836299535,187.02242030157,2.703892882981903
240,Male,66.557228572704,171.587884316854,2.578050318447671
241,Male,66.7016049901078,172.839809078093,2.5912391329073126
242,Male,67.2460649543824,168.280286893893,2.502455526699577
243,Male,69.0513854849974,163.82048892775,2.3724431852760266
244,Male,70.6727471767308,190.023434180521,2.6887795051369783
245,Male,65.4989951214088,156.869951668729,2.3949978374165157
246,Male,65.18722085356221,172.606482559614,2.6478576674922287
247,Male,67.56814300608261,169.063982994918,2.5021256389967466
248,Male,73.8153856882339,231.374508117238,3.134502461241205
249,Male,71.606564208448,207.25047675169102,2.8942943854753476
250,Male,67.724749235945,172.152772178008,2.5419477239885846
251,Male,68.231131952185,199.82775802283402,2.928688888861895
252,Male,65.9294217100738,168.09041221580298,2.5495508356646077
253,Male,71.5484957096636,197.819614833288,2.7648326197663127
254,Male,69.1643811220365,196.892315040706,2.8467299475043526
255,Male,68.5976593239588,180.221780102342,2.627229294387844
256,Male,71.0575108857852,189.13401243593398,2.6617033171896476
257,Male,63.6440595814991,158.422717319974,2.489198809153689
258,Male,71.18245539563691,208.922682655891,2.93503057030956
259,Male,66.1286731698491,187.141119453372,2.8299542465143195
260,Male,65.0573731150978,157.582431535246,2.4222071072014435
261,Male,68.0913743588464,181.644444983884,2.667657198790038
262,Male,70.993143899047,204.74667817475398,2.8840345268538314
263,Male,74.2211748776249,231.13018975930802,3.1140734452182017
264,Male,69.3271181795885,186.258429614423,2.686660494554666
265,Male,64.93134219408421,181.09386963888,2.789005486712073
266,Male,68.3468423145436,198.92097966780102,2.9104633503378756
267,Male,70.9291250844694,203.370463215939,2.8672349048961956
268,Male,61.47780920159389,161.02875214187202,2.6192988044488925
269,Male,68.4908127185185,189.806681842181,2.771272150357492
270,Male,72.04988987081859,200.20282850660197,2.7786694589756404
271,Male,72.52166702577671,221.862650308484,3.0592602101883064
272,Male,71.233911393331,214.060148220865,3.0050315086433055
273,Male,72.2591151862599,201.70142161741,2.7913630148596615
274,Male,67.56503990456511,187.187093632233,2.7704726275102147
275,Male,72.26760699498,196.52746689585499,2.7194406327790346
276,Male,62.6002479975529,151.720703729313,2.4236438126450217
277,Male,66.2364372917754,167.297530251137,2.5257628141166704
278,Male,69.65043741236879,198.84369596462298,2.8548807925980313
279,Male,69.28592140617211,178.789547981921,2.580459988888798
280,Male,70.72527873735051,193.539252115985,2.736493310047226
281,Male,68.8286149599904,197.737905022318,2.8729025731123845
282,Male,66.0144282335004,184.46181152098202,2.794265078969101
283,Male,66.4148820603895,155.19477168692498,2.336746928885758
284,Male,66.6156243917126,160.991989871194,2.416730179162329
285,Male,68.0348217821036,189.084461735075,2.779230646633563
286,Male,70.50239804409459,172.985777146208,2.453615507347946
287,Male,69.15772949308679,195.895256857188,2.8325865856653127
288,Male,70.7950226136223,215.74645530523,3.047480562054603
289,Male,65.1943771233415,166.707373059357,2.557082073872148
290,Male,74.7857143190925,239.464342902696,3.202006493926898
291,Male,71.0669062761598,184.27924583305,2.5930388065150454
292,Male,69.334197785954,199.983890906512,2.884347079689231
293,Male,69.8992039506227,191.412231132701,2.73840359137589
294,Male,64.4251937917821,169.109401417791,2.6248955022834886
295,Male,67.85213069861,194.74452249403802,2.8701312764821916
296,Male,67.549069488044,183.26653311789298,2.7130874563761482
297,Male,74.7674468449337,210.369908709756,2.8136564452449377
298,Male,71.41894598636479,198.042483889936,2.7729684491247744
299,Male,67.1203443862066,172.664090375104,2.5724553703360753
300,Male,69.8595879120267,197.070856157865,2.820956464931254
301,Male,68.43081339141051,190.505810039573,2.7839185390054917
302,Male,67.9334826070233,184.555483105293,2.7167086983144415
303,Male,68.4953431552723,179.929816647941,2.626891236095534
304,Male,65.24414341065389,159.50321976538999,2.4447132175750856
305,Male,70.18535204699,197.884507071155,2.8194559306145357
306,Male,71.10413316453071,217.269605198307,3.0556536663706755
307,Male,68.4475785430627,187.907425986628,2.745274997104668
308,Male,65.4205768240508,176.861684237851,2.703456509005141
309,Male,67.7007881137183,185.148202101777,2.734801281645053
310,Male,74.2230630621199,223.308040304474,3.0086071780354793
311,Male,71.1672458708534,206.942981776074,2.90784024650345
312,Male,67.2307718899502,171.016940600979,2.5437301371597516
313,Male,67.880559193661,175.222847965396,2.581340667296081
314,Male,67.3763754684836,173.310395551927,2.5722724671201074
315,Male,68.7612469290256,181.12597350196302,2.6341286929964887
316,Male,71.7052725009646,202.609008338003,2.825580341184499
317,Male,69.3809947926619,199.85092004880298,2.880485075863171
318,Male,73.7165276342286,223.51472234429198,3.0320842491841407
319,Male,69.4533762078207,219.261706666844,3.1569625357126174
320,Male,70.7862898094215,211.216080923481,2.983855793150619
321,Male,71.76846373690121,200.798982967421,2.7978721086121863
322,Male,69.34345395861651,208.80977533756302,3.0112398996187677
323,Male,65.2860255086334,161.42008165850902,2.4725058755056684
324,Male,70.9218444138077,207.835944561795,2.9304926610359225
325,Male,68.5966626863791,180.83123775549703,2.6361521198523814
326,Male,68.6037964328568,176.81547620973203,2.5773424417230766
327,Male,69.4787441197736,194.603768502719,2.8009108536453082
328,Male,65.93089621499661,163.008431653289,2.472413405722994
329,Male,68.5233452979566,173.270657154824,2.528636866770003
330,Male,73.92912412622151,215.620035427178,2.9165777083878766
331,Male,71.1979378222303,210.13452904203098,2.951413137367866
332,Male,66.5565868729681,185.04232408499297,2.7802255611179447
333,Male,71.7422762291745,187.965355359453,2.620008246727689
334,Male,69.74482933165379,188.181124848229,2.69813729062812
335,Male,66.7506541256505,179.54201714319802,2.689741688601742
336,Male,69.69242225715129,211.71842896173,3.0378974084231247
337,Male,70.40351683084141,197.692142083456,2.8079867452992593
338,Male,69.0197361098685,186.287991990979,2.6990539589203584
339,Male,64.732287155256,166.10607243739,2.566046709256477
340,Male,70.9980744408969,188.811769976897,2.659392828098111
341,Male,64.4598142530512,161.378773212037,2.5035562866890846
342,Male,69.749522583002,193.47625883123501,2.7738721594975515
343,Male,71.5268488121848,189.282246099829,2.6463104308823437
344,Male,68.327915863972,207.78492464500098,3.040996085094438
345,Male,70.7647201641119,199.323094259304,2.816701511672056
346,Male,71.41904963415159,209.858256604748,2.938407297209353
347,Male,69.3904740948909,180.175472763871,2.596544772377294
348,Male,72.001732217799,196.21441448138302,2.725134638259138
349,Male,69.19147497333529,189.438840351539,2.73789278844748
350,Male,66.1663632831791,165.51460743314698,2.5014916827871714
351,Male,67.272142995153,182.39433469242002,2.711290685441099
352,Male,70.9158354035361,189.55763746008597,2.672994492435099
353,Male,69.1198877896665,189.625914076302,2.7434349235828948
354,Male,67.409025871346,170.19132542921102,2.5247557464193435
355,Male,72.93864904020799,216.097454719831,2.962729054670393
356,Male,70.49092869599579,177.06777435077302,2.5119228477526256
357,Male,69.0082594618674,196.051188755039,2.8409815040092847
358,Male,66.7621099176273,167.700496231312,2.5119112688053886
359,Male,69.1206637294553,179.607870051102,2.598468538353507
360,Male,73.1262671878997,220.66140509375302,3.017539573389658
361,Male,67.48682389541739,164.295241252612,2.4344787881441294
362,Male,64.95507833495,156.54478634954,2.410046917999156
363,Male,67.7824890749697,183.681029038066,2.7098596045198136
364,Male,67.662398796047,170.305493490476,2.516988704521449
365,Male,66.47639700646829,168.627263912841,2.536648667893857
366,Male,72.98707020104341,209.637974489395,2.8722618117420753
367,Male,69.5632322771984,195.34602697044,2.8081792719466687
368,Male,71.0035601394697,194.322601360166,2.7368008164444886
369,Male,69.9156373621056,219.36791674718899,3.137608767135216
370,Male,71.697141788046,205.161748286445,2.8615052590653125
371,Male,67.6499408575301,178.882633665742,2.644239320806895
372,Male,68.2955545645253,181.724931465833,2.660860324285678
373,Male,68.687255673712,203.560333836071,2.9635822808681183
374,Male,68.9157716453463,165.155898683434,2.3964891452330788
375,Male,68.9608796727544,197.931429550253,2.870198734260829
376,Male,67.2472352041876,173.284033013291,2.576820184311463
377,Male,68.915863641061,183.947788899966,2.6691646767721484
378,Male,65.8385445036175,139.5340469401,2.1193367501074287
379,Male,64.67107554783671,160.188531344114,2.4769733607665727
380,Male,66.2958977236134,163.60400219191,2.46778470176198
381,Male,67.0975857472015,193.955107443761,2.8906421189953235
382,Male,66.998289732799,189.89334249440103,2.8343013418958782
383,Male,70.9619709026438,184.223932043739,2.5960937908064143
384,Male,68.4208722048485,190.795542169576,2.78855758515244
385,Male,67.6525275866462,188.200679380904,2.781872105811056
386,Male,75.6201931582543,226.207779869446,2.991367390401255
387,Male,70.549242022249,197.87937310486802,2.804840526032344
388,Male,68.8908389093416,190.51348690363997,2.765440077661855
389,Male,68.28453191951169,176.24658343627,2.5810616032927527
390,Male,64.9950782592052,177.727094498411,2.7344700438642775
391,Male,65.5757715426728,173.691592194197,2.6487159526772612
392,Male,69.30608824027121,210.463687540605,3.0367272614054754
393,Male,65.7047154221532,170.10056331817302,2.5888638619812268
394,Male,67.8039910102957,173.459891805983,2.558254893574686
395,Male,69.2161473119131,184.936690322645,2.6718720631654502
396,Male,68.015006008896,194.286945947274,2.85653060034814
397,Male,61.9269489433641,149.149684837724,2.4084778498312636
398,Male,67.2663627155588,192.47076956060002,2.8613226847789894
399,Male,67.6768218539142,179.750807982436,2.6560172753153566
400,Male,69.9709036159667,202.863293032098,2.8992521540883245
401,Male,65.3134615369232,163.357331518913,2.501128062651577
402,Male,71.90600544057071,217.027714643657,3.018214032526495
403,Male,66.23390404218429,183.16123245569,2.7653697166791624
404,Male,65.814942824229,166.583610507509,2.531091016099511
405,Male,72.8449478550183,205.25088915111698,2.8176406901906677
406,Male,70.94944345261291,189.703088823966,2.6737783919428284
407,Male,71.3438076277468,218.58633639737,3.063844553095567
408,Male,71.05566415795059,203.13943302556703,2.8588774087594997
409,Male,61.92554729477779,139.905070315411,2.2592464084238983
410,Male,68.7624575579021,196.293805874861,2.8546653631390337
411,Male,67.5839414255894,179.937011167166,2.662422572162034
412,Male,67.3616946688862,164.14592239739798,2.436784335730431
413,Male,65.8791565562673,168.174864370716,2.5527780433417973
414,Male,68.6947621511413,189.74254190360298,2.7621107630612936
415,Male,69.5348615536043,195.17039149894,2.806799167184413
416,Male,66.63469082828651,190.467958779164,2.858390373116433
417,Male,69.8099015736912,204.426598301005,2.928332424093345
418,Male,68.6798736853237,196.151622823601,2.856027716683424
419,Male,71.615178750348,209.67077387919701,2.927742100736964
420,Male,69.6897953335489,190.933400489868,2.7397612459044205
421,Male,70.90108636532479,197.944832362141,2.791844843423285
422,Male,68.005813992332,186.78033784958,2.746534845838923
423,Male,70.6157439783607,188.663832117765,2.671696444571605
424,Male,71.5711941575576,176.376642766115,2.4643523814600266
425,Male,73.0128632629827,209.32948336942798,2.8670219741342122
426,Male,60.748117867457,136.167865724177,2.241515795127583
427,Male,69.082119625473,190.93518250098498,2.763887146719518
428,Male,69.3387376279613,191.44565428096402,2.761020186265438
429,Male,67.75713771156529,184.938229910773,2.7294280153632635
430,Male,76.02708186305121,232.313470969478,3.0556673395402436
431,Male,72.2276161601432,201.778853950381,2.793652409945201
432,Male,68.9210413450252,188.32880706151798,2.732529912290882
433,Male,65.334927680754,174.655697250193,2.6732362527990072
434,Male,65.932403451767,183.94333875516602,2.789877649306842
435,Male,70.4666893102283,187.5174420175,2.661079211369757
436,Male,73.181043621139,213.84745287223703,2.9221700359909226
437,Male,68.550879686478,175.21951879565498,2.5560506239603793
438,Male,68.5294082502857,169.544805445436,2.474044498184167
439,Male,63.596455420454504,144.591922421247,2.2735846119930443
440,Male,67.14424122779529,175.679190176701,2.6164446416288665
441,Male,70.8163706158515,197.19840156107497,2.7846442827576112
442,Male,73.530284807779,222.92591669925702,3.0317564698956936
443,Male,66.1410689194018,165.404545337709,2.5007842788157495
444,Male,67.9068497483934,170.417231213329,2.509573509075362
445,Male,71.4333758216347,216.633999687682,3.0326720135501573
446,Male,67.11267979802619,173.707504236685,2.5882963511433768
447,Male,73.2839179655908,217.89603974232799,2.9733131878216077
448,Male,63.672583154093296,161.01314583889402,2.5287672945391257
449,Male,69.2253203013539,193.75632579886903,2.798922777899802
450,Male,69.6701240248717,177.119160725399,2.5422541326633614
451,Male,70.4854481656936,204.827449737938,2.905953711983785
452,Male,69.0046778666841,176.731892478922,2.561158140906984
453,Male,68.4578940081104,192.76188565503602,2.8157729425944504
454,Male,66.024733782518,166.96102047344,2.5287647659951316
455,Male,69.3181691252784,186.737995548307,2.6939256749672125
456,Male,69.0777405646964,188.50617871068403,2.7288990226038745
457,Male,73.56227036679041,208.36149181285302,2.8324505316915496
458,Male,66.0876888866475,161.495814307993,2.443659583632708
459,Male,73.5259843332352,214.966459199799,2.923680126817832
460,Male,69.6790602156639,205.13343549866502,2.9439753473103085
461,Male,66.6767811169297,183.197306840047,2.7475427543326907
462,Male,72.96166546771171,208.895044285857,2.8630794396860493
463,Male,68.246872144459,207.925576545187,3.0466682210002
464,Male,71.9566258887157,210.663827812062,2.9276501671696433
465,Male,71.0586333491432,204.27283774540902,2.874708224991103
466,Male,66.9769499482511,195.198730107264,2.9144165307330634
467,Male,68.47800207572601,190.686022530134,2.7846318051053087
468,Male,71.2844413912849,199.635326578537,2.8005455704243483
469,Male,64.980456290984,166.821547345859,2.56725724729953
470,Male,66.7618838734058,178.797508975099,2.6781375629563673
471,Male,68.76616172387929,185.772157505947,2.7015054039498176
472,Male,68.9925435671764,193.754990936111,2.8083468287765965
473,Male,71.295194595564,228.80051609414798,3.209199685786172
474,Male,69.0494784004474,192.349701712414,2.785679286335749
475,Male,66.54148201629441,175.98349113756902,2.6447185395491326
476,Male,68.51552344512079,176.141239163871,2.5708223524695932
477,Male,67.4597153131659,177.482524908403,2.630940911690511
478,Male,71.35738241268241,201.760776882651,2.827468862518027
479,Male,68.5904060416654,176.843079926229,2.5782480398031944
480,Male,69.736086706944,185.524260351598,2.6603767018249442
481,Male,69.8338570670345,188.041029020603,2.692691438195942
482,Male,72.41058576373909,189.384438292527,2.6154247517130935
483,Male,65.43459686786589,166.09674402051598,2.5383627617653133
484,Male,66.26765677024339,170.250178653613,2.5691293000428166
485,Male,69.9743008732506,212.80425895999,3.041177350888541
